Book,Chapter,Verse,Text
Matthew,16,26,Sabab unu in kapūsan sin hambuuk tau magparūl sadja sin katān kanapsuhan niya dī ha dunya bang ha adlaw mahuli masiksa' da in nyawa niya ha lawm narka'? Wayruun unu-unu dī ha dunya in hikalukat sin hambuuk tau sin nyawa niya dayn ha lawm kasiksaan.
Matthew,16,27,"Karna' ha susūngun in aku amu in Anak Mānusiya', magbalik da mari pa dunya iban sin manga malāikat ku tumungbas ha manga mānusiya' sin tungud sin manga nahinang nila dī ha dunya. Iban in sahaya iban kalagguan ku biya' da sin sahaya iban kalagguan sin Tuhan, Ama' ku."
Matthew,16,28,"Na, ini in mattan hibayta' ku kaniyu. Awn kaibanan dī kaniyu in masi pa buhi' sampay maabut in waktu kamasahan nila in aku amu in Anak Mānusiya', dihilan kawasa mamarinta ha manga tau.”"
Matthew,17,1,"Manjari nakalabay mayan unum adlaw dayn ha adlaw yadtu diyā hi Īsa timukad hi Pitrus iban sin duwa magtaymanghud, hi Ya'kub kay Yahiya, madtu pa būd mataas. Sila-sila da in miyadtu."
Matthew,17,2,"Didtu mayan sila ha taas būd, pagkita' nila magtūy napinda in lupa hi Īsa. In bayhu' niya similak biya' sin mata suga, iban makasilaw in puti' sin tamungun niya."
Matthew,17,3,"Pag'ubus, kīta' sin tū mulid ini in duwa nabi (amu in malugay na nanaykud dayn ha dunya) hi Musa kay Ilyas nagbibichara iban hi Īsa."
Matthew,17,4,"Na, magtūy namung hi Pitrus kan Īsa, laung niya, “Panghu', marayaw tuud isab sin yari kami dī! Bang kaw mabaya' hinangan ta kamu tū panggung paghantian niyu. In hambuuk kaymu, hambuuk kan Musa, iban in hambuuk kan Ilyas.”"
Matthew,17,5,"Ha sa'bu hi Pitrus namimichara kan Īsa magtūy sila kiyalambungan sin gabun masawa tuud sarta' awn na suwara diyungug nila dayn ha lawm gabun. Amu agi sin suwara, “Amu na ini in Anak ku kalasahan ku. Siya in makasulut tuud kāku'. Dungug kamu sin hindu' niya.”"
Matthew,17,6,"Pagdungug sin manga mulid sin suwara, landu' tuud sila miyuga'. Magtūy sila simujud pa lupa'."
Matthew,17,7,"Sakali miyawn hi Īsa pa manga mulid niya ampa niya sila kiyaputan. Laung niya, “Tindug kamu, ayaw kamu mabuga'.”"
Matthew,17,8,Pagtunga nila wayruun tau dugaing kīta' nila luwal da hi Īsa.
Matthew,17,9,"Na, paglūd nila dayn ha taas būd, ībut-ibutan hi Īsa in manga mulid niya, laung niya, “Ayaw kamu magbayta' minsan hisiyu pasal sin kīta' niyu didtu ha taas būd. Subay na aku, amu in Anak Mānusiya' mabuhi' magbalik dayn ha kamatay ampa kamu makabayta'.”"
Matthew,17,10,"Sakali iyasubu hi Īsa sin manga mulid niya, laung nila, “Tuwan, mayta' in bayta' sin manga guru sin sara' agama lumahil naa muna mari hi Ilyas ampa in Almasi”?"
Matthew,17,11,"Simambag hi Īsa, laung niya, “Bunnal, muna lumahil mari hi Ilyas magsaddiya sin unu-unu katān."
Matthew,17,12,"Sagawa' ini in hibayta' ku kaniyu. In hi Ilyas bakas na limahil mari, sagawa' wala' siya kīla sin manga mānusiya'. Gām mayan hīnang sin manga tau in unu-unu kabayaan nila hinangun kaniya. Damikkiyan, in aku, amu in Anak Mānusiya' numanam da isab kabinsanaan ha lawm lima sin manga tau.”"
Matthew,17,13,Sakali iyampa kiyahātihan sin manga mulid niya sin in tau piyagbichara niya amuna hi Yahiya Mangliligu'.
Matthew,17,14,"Pagbalik hinda Īsa mawn pa manga tau mataud, awn hambuuk tau miyawn limuhud pa alupan niya."
Matthew,17,15,"Laung niya kan Īsa, “Panghu', kaulungi in anak ku usug! Pagbabuy-babuyun siya bang siya sūrun na saytan. Binsana' tuud siya bang siya sūrun na saytan sabab masuhul magpakahantak siya pa kāyu atawa magkahulug siya pa tubig."
Matthew,17,16,"Diyā ku siya pa manga mulid mu, sagawa' di' nila siya mapauli'.”"
Matthew,17,17,"Simambung hi Īsa, laung niya, “In manga tau sin masa ini wayruun tuud pangandul pa Tuhan iban bingkuk tuud in pamikil! Maunu pa in lugay ku dī kaniyu ampa niyu kahātihan in kusug sin kawasa sin Tuhan? Maunu pa in lugay sandalan ku ampa kamu magparachaya? Dāha mari in bata' kāku'!”"
Matthew,17,18,"Narā mayan in bata' mawn kaniya, magtūy na iyuldinan hi Īsa in saytan paguwaun dayn ha lawm baran sin bata'! Na, saruun-duun gimuwa' in saytan dayn ha lawm baran sin bata' sarta' kiyaulian na in bata'."
Matthew,17,19,"Sakali iyasubu sin manga mulid niya hi Īsa, ha wayruun tau dugaing nakarungug. Laung nila, “Tuwan, mayta' kami di' makapaguwa' sin saytan dayn ha lawm baran sin bata'?”"
Matthew,17,20,"“Sabab kulang pa tuud in pangandul niyu pa Tuhan,” in sambag hi Īsa kanila. “Ini in tumtuma niyu! Bang in pangandul niyu pa Tuhan mabiya' sadja sin laggu' sin bigi sibi'-sibi', mahinang niyu in unu-unu katān mahunit tuud hinangun. Amu in pag'iyanun minsan in būd mīg dayn ha biyutangan niya bang niyu uldinan paīgun.”"
Matthew,17,21,"Laung pa isab hi Īsa, “Sagawa' in saytan biya' ha yan di' niyu mapaīg dayn ha lawm baran sin tau bang kamu di' mangayu' duwaa pa Tuhan iban magpuasa naa muna.”"
Matthew,17,22,"Sakali nakapagtipun mayan in katān mulid hi Īsa duun ha hula' Jalil, namichara hi Īsa kanila, laung niya, “In aku amu in Anak Mānusiya' masuuk na hiungsud pa lawm lima sin manga tau."
Matthew,17,23,"Hipapatay nila aku sagawa' pag'abut hikatū sin adlaw dayn ha kamatay kāku' mabuhi' aku magbalik.” Na, nasusa tuud in manga mulid niya."
Matthew,17,24,"Pagdatung hi Īsa iban sin manga mulid niya pa Kapirnaum, nangasubu kan Pitrus in manga tau magkakawa' sukay ha Bāy sin Tuhan, laung nila, “Magbayad ka sukay pa Bāy sin Tuhan in guru mu?”"
Matthew,17,25,"“Huun,” in sambag hi Pitrus. Pagsūd hi Pitrus pa bāy, magtūy hi Īsa namung kaniya, laung niya, “Simun, bang ha pikil mu hisiyu baha' in kawaan sukay sin sultan namamarinta ha hula', in manga anak-kampung niya atawa in manga tau dugaing?”"
Matthew,17,26,"“In manga tau dugaing,” in sambung hi Pitrus. “Na, bang biya' ha yan,” in sambung hi Īsa, “in hāti niya bukun wajib ha manga anak-kampung in magbayad sukay."
Matthew,17,27,Sagawa' di' kita mabaya' kumangī' in atay sin manga tau yan. Hangkan kadtu kaw pamingit pa dagat yaun. Hillaa magtūy bang awn na ista' tuminduk sin bingit mu. Pagkawa' mu sin ista' ukaba in simud. Makabāk kaw sīn ha lawm simud sin ista' sarang hipamayad ta sukay pa Bāy sin Tuhan. Pag'ubus kadtu kaw pa Bāy sin Tuhan ampa mu bayari in sukay ta duwa.”
Matthew,18,1,"Na, nagsarta' isab miyawn in manga mulid hi Īsa nangasubu kaniya, laung nila, “Tuwan, hisiyu in itungun mataas tuud ha lawm pamarintahan sin Tuhan?”"
Matthew,18,2,"Sakali tiyawag hi Īsa in hambuuk bata'-bata', ampa niya piyatindug ha alupan sin manga mulid niya."
Matthew,18,3,"Ampa siya namung, laung niya, “Na, ini in mattan hibayta' ku kaniyu. Bang in pamikil niyu di' da mapinda mabiya' sin pamikil sin bata'-bata' ini (amu in di' magpikil magpataas sin baran niya), na tantu di' tuud kamu makaagad ha lawm pamarintahan sin Tuhan."
Matthew,18,4,Sabab amu in itungun mataas ha lawm pamarintahan sin Tuhan in tau mababa' in atay biya' sin bata' ini.
Matthew,18,5,"Na, hisiyu-siyu in magparuli tuud ha hambuuk bata'-bata' biya' sin bata' ini, sabab-karna' agad in tau yaun kāku', na, biya' da tuud isab baran ku in piyaruli niya."
Matthew,18,6,"“Sagawa' hisiyu-siyu in makarā magdusa ha manga tau nangangandul kāku', amu in piyag'iyan ku biya' sapantun bata'-bata', na marayaw pa in tau yan malumus ha gi'tung tawid iban sin gilingan batu dakula' hiyuhukut ha liug niya bat siya di' makahinang sin biya' ha yan."
Matthew,18,7,"Andu', makaluuy tuud in manga mānusiya' sabab awn manga sasat amu in makarā kanila magdusa. Na, asal in manga sasat biya' ha yan di' katangkisan sin manga mānusiya', sagawa' labi awla tuud andu' kailu in tau amu in makarā ha kaibanan niya magdusa (sabab siksaun siya sin Tuhan)!"
Matthew,18,8,"“Na, bang sawpama in siki atawa lima niyu amu in makarā kaniyu magdusa, na, amu in pagbahasahun marayaw pa uturan niyu in siki atawa lima niyu. Labi pa marayaw mapukul in siki atawa lima niyu, bang mayan kamu makasūd pa surga' dayn sin jukup in siki-lima niyu, sa' in uwian niyu pa lawm narka' jahannam amu in nalalaga kasaumulan."
Matthew,18,9,"Damikkiyan, bang sawpama in mata niyu amu in makarā kaniyu magdusa, na, amu in pagbahasahun marayaw pa lugitun niyu in mata niyu, ampa niyu bugitan. Labi pa marayaw maīg in hansipak mata niyu, bang mayan kamu makasūd pa surga', dayn sin jukup in duwa mata niyu sa' pa lawm narka' nalalaga in uwian niyu."
Matthew,18,10,"“Na, kamaya'-maya' kamu. Ayaw niyu baba'-babaa in manga tau agad kāku' amu in mababa' in atay. Sabab baytaan ta kamu, in sila yan piyaparuli tuud sin manga malāikat ha surga'. Piyapangayuan sila tabang pa Tuhan sin manga malāikat yadtu didtu ha haddarat sin Tuhan, Ama' ku,"
Matthew,18,11,"Karna' in aku, amu in Anak Mānusiya' limahil mari pa dunya lumappas ha manga tau nalawa' dayn ha dān tudju pa Tuhan."
Matthew,18,12,"“Biya' diin in pikil niyu?” laung hi Īsa ha manga dimurungug kaniya. “Bang sawpama awn hambuuk tau nag'iipat hanggatus bili-bili ampa malawa' in hambuuk, unu in hinangun niya? Bukun ka hibīn niya in kasiyaman tagsiyam bili-bili duun ha kaparangan ampa niya lawagun in hambuuk bili-bili nalawa'?"
Matthew,18,13,"Na, bang niya kabaakan na in hambuuk bili-bili nalawa', kūgan tuud siya minsan da awn pa kasiyaman tagsiyam bili-bili niya amu in way simiha' dayn ha baanan."
Matthew,18,14,"Na, biya' da isab ha yan in Tuhan, Ama' niyu, ha surga'. Di' siya mabaya' sin awn tau suku' niya in malawa' dayn ha lawm ukuman niya, minsan da in tau yan biya' lupa way harga' niya."
Matthew,18,15,"“Na, bang awn pagkahi mu makarusa kaymu, kadtua siya baytai pasal sin narusa niya kaymu, sagawa' subay duwa-ruwa niyu sadja in magbichara pasal yan. Bang niya akuhun in dusa niya iban mabaya' siya magdayaw iban ikaw, na napatibuuk mu nagbalik in pagbagay iban paghangka-atay sin kamu hangka-agaran."
Matthew,18,16,"Sumagawa' bang niya di' akuhun in dusa niya iban di' siya mabaya' magdayaw iban ikaw, na, kawa' kaw hambuuk atawa duwa tau sumaksi' sin bichara mu kaniya, ha supaya maagad mu in Parman sin Tuhan ha lawm Kitab, amu agi, ‘In unu-unu dusa hibutang ha hambuuk tau, di' masabunnal bang wayruun duwa tū tau sumaksi' sin kasabunnalan niya.’"
Matthew,18,17,"Sagawa' bang siya di' pa dumungug sin hindu' sin tau dugaing diyā mu, na, baytaan na in parakala' niyu pa katān pagkahi niyu agad ha Almasi. Na, bang siya di' na mayan dumungug sin hindu' sin manga katān pagkahi niyu, na, niyatun niyu in siya bukun na lamud ha paghambuuk niyu. Niyatun niyu na siya biya' sin tau nagtutuhan dugaing dayn sin Tuhan tuud atawa biya' sin tau magkakawa' sukay pa parinta (amu in pangugut)."
Matthew,18,18,"“Na, hangkan ini in hibayta' ku kaniyu. Unu-unu in hilāng niyu dī ha dunya, hirūl kaniyu sin Tuhan, iban unu-unu in hitugut niyu dī ha dunya, hirūl da isab kaniyu sin Tuhan."
Matthew,18,19,"“Lāgi', ini pa isab in hibayta' ku kaniyu. Bang awn duwa tau duun kaniyu maghangka-pikilan mangayu' pa Tuhan sin unu-unu na, hirihil yan kanila sin Ama' ku ha surga'."
Matthew,18,20,"Karna' bang awn duwa tū tau magtipun mangayu' duwaa pa Tuhan sabab sin parachaya iban pangandul nila kāku', in aku yaun da isab miyamagad kanila.”"
Matthew,18,21,"Pag'ubus miyawn hi Pitrus nangasubu kan Īsa, laung niya, “Panghu', makapila ku maapun in pagkahi ku bang makarusa kāku'? Makapitu baha'?”"
Matthew,18,22,"“Bukun makapitu,” in sambag hi Īsa, “sagawa' subay makakapituan lipatun magpitu."
Matthew,18,23,“Karna' in hantang sin pamarinta sin Tuhan hikadalil ta pa kahālan sin pagpasukut sin sultan sin manga utang kaniya sin manga daraakun niya.
Matthew,18,24,"Na, timagna' mayan in pagpasukut niya, awn hambuuk daraakun narā mawn kaniya. In daraakun ini nakautang salaksa' pilak kaniya."
Matthew,18,25,"Na, kulang in sīn hipamayad sin daraakun ini kaniya. Hangkan nag'uldin siya hipaparagang in daraakun ini sampay sin manga unu-unu niya katān iban na sin manga anak-asawa niya, ha supaya kabayaran in utang kaniya."
Matthew,18,26,"Sagawa' simujud duun ha alupan niya in daraakun ini sarta' jimunjung kaniya, amu agi, ‘Ū, Ampun, patangguha naa aku. Tantu bayaran ku tuud in katān nautang ku kaymu.’"
Matthew,18,27,"Limuuy in sultan ha daraakun ini. Na, hangkan miyaap na siya sin sultan iban wala' na siya piyabayad sin utang niya."
Matthew,18,28,"“Na, pagguwa' sin daraakun ini piyagbāk niya in hambuuk daraakun biya' kaniya. In daraakun ini nakautang hangkatiyu' da kaniya. Na, magtūy niya giyanggut in daraakun ini, sūng niya pikulun. Laung niya, ‘Bayari na in nautang mu kāku'.’"
Matthew,18,29,"“Limuhud na jimunjung kaniya in daraakun ini nakautang kaniya sarta' namung na, laung niya, ‘Andu', maluuy na kaw kāku'. Patangguha naa aku. Bayaran ta da kaw sin utang ku kaymu!’"
Matthew,18,30,“Sagawa' di' siya katangguhan iban wayruun luuy niya ha pagkahi niya daraakun. Gām mayan piyarasuk niya pa lawm jīl iban di' papaguwaun sampay di' makabayad sin utang kaniya.
Matthew,18,31,"Pagkita' sin kaibanan daraakun sin sultan sin hīnang niya ha nakautang kaniya, iyastulan tuud sila. Hangkan miyadtu sila namayta' pasal sin katān kīta' nila pa sultan."
Matthew,18,32,"“Na, piyakawa' sin sultan in daraakun yadtu. Pagdatung mawn sin daraakun, laung sin sultan kaniya, ‘In ikaw ini jahulaka' tuud. Wayruun ulung mu ha pagkahi mu. In ikaw mataud in utang mu kāku', sagawa' wala' ta na kaw piyabayad sabab nagpaulung-ulung kaw tuud kāku'."
Matthew,18,33,"Na, hangkan subay kaw isab maluuy ha pagkahi mu biya' sin luuy ku kaymu!’"
Matthew,18,34,"Na, diyugalan tuud in sultan kaniya. Hangkan, piyarasuk iban piyabinasa niya in daraakun ini ha lawm jīl ha salugay di' makabayad sin katān utang niya.”"
Matthew,18,35,"Mahuli dayn duun, namung hi Īsa, laung niya, “Na, in Ama' ku ha surga' biya' da isab ha sultan yan in kaagi niya magdā kaniyu. Bang niyu di' maapun in pagkahi niyu, damikkiyan, in kamu di' niya da isab ampunun. Iban subay guwa' tuud dayn ha lawm atay niyu in pagmaap niyu ha pagkahi niyu.”"
Matthew,19,1,"Pag'ubus hi Īsa nanghindu', minīg na siya dayn ha hula' Jalil ampa siya miyadtu pa hula' Yahudiya, ha hansipak sin Suba' Jurdan."
Matthew,19,2,Mataud tau in imurul kaniya iban mataud tau nasasakit in napauli' niya.
Matthew,19,3,"Sakali awn manga Parisi miyawn kaniya nangasubu pasal sin sara' sin agama ha supaya nila masaggaw hi Īsa ha bichara. Laung nila kan Īsa, “Bang ha sara' sin agama natu', makajari ka mamugit in tau ha asawa niya minsan unu-unu na palsababan in hikabayta' niya?”"
Matthew,19,4,"In sambung hi Īsa kanila, “Mayta', wala' niyu ka nabacha in kiyasulat ha lawm Kitab, sin ha tagnaan piyapanjari sin Tuhan in mānusiya' usug iban babai."
Matthew,19,5,"Iban in agi sin Tuhan ‘Hangkan dayn ha sabab yan mutas in usug dayn ha ina'-ama' niya, ampa siya humambuuk ha asawa niya ampa sila duwa matibuuk na.’"
Matthew,19,6,"Hangkan bukun na duwa in baran nila sagawa' mahambuuk na in ginhawa-baran nila. Na, hangkan di' makajari magbutas in manga tau piyapaghambuuk sin Tuhan.”"
Matthew,19,7,"Sakali iyasubu sin manga Parisi hi Īsa, “Na, mayta' ha hindu' hi Musa makajari hibugit sin usug in asawa niya bang awn da sulat pasa?”"
Matthew,19,8,"In sambung hi Īsa, laung niya, “Na, in sabab hangkan tiyugutan hi Musa in usug mamugit ha asawa niya, sabab matugas in ū sin manga kamaasan niyu biya' da isab sin tugas sin ū niyu. Sagawa' bukun biya' ha yan in kabayaan sin Tuhan ha tagna' niya nagpapanjari sin usug iban babai."
Matthew,19,9,"Ini in hibayta' ku kaniyu. Hisiyu-siyu in usug mamugit ha asawa niya ha bukun sabab nag'usug-usug in asawa niya, ampa siya mag'asawa dugaing, na in usug yan makalanggal sin sara' magjina.”"
Matthew,19,10,"Laung sin manga mulid hi Īsa kaniya, “Bang biya' da ha yan in kahālan sin magtiyaun marayaw pa di' na mag'asawa.”"
Matthew,19,11,"Simambung hi Īsa, laung niya, “Na, in pasal yan bukun tau katān in makatangka' sin baya' nila mag'asawa, luwal da in manga tau amu in inīgan sin Tuhan in baya' nila ha hāl yan."
Matthew,19,12,"Karna' mataud palsababan mayta' in tau di' mag'asawa. In kaibanan pasal awn salla' nila kariasali, in kaibanan, amu in manga usug īpun, kiyabili sin tag'īpun kanila. Ampa in kaibanan way baya' nila mag'asawa, pasal malabi ha atay nila in hinang magpamahalayak sin hindu' iban daakan sin pamarinta sin Tuhan. Na, hisiyu-siyu in mabaya' mamawgbug sin hindu' ku yan, na, kadtui niyu.”"
Matthew,19,13,"Na, awn manga tau nagdā sin manga bata'-bata' nila mawn kan Īsa, ha supaya hikabutang niya in lima niya pa babaw sin ū sin manga bata'-bata', ampa niya kapangayuan duwaa pa Tuhan. Na, piyag'amahan sin manga mulid hi Īsa in manga tau ini."
Matthew,19,14,"Sagawa' laung hi Īsa kanila, “Pakaria niyu kāku' in manga bata'-bata' yan iban ayaw niyu sila lāngi, sabab in manga tau amu in mangandul ha Tuhan biya' sin pangandul sin manga bata'-bata' yan (ha ina'-ama' nila), na amu in makaagad sin pamarinta sin Tuhan.”"
Matthew,19,15,"Pag'ubus, ampa biyantang hi Īsa in lima niya pa manga bata'-bata' piyangayuan anughara' dayn ha Tuhan. Pag'ubus ampa siya minīg."
Matthew,19,16,"Manjari awn hambuuk tau miyawn kan Īsa nangasubu, laung niya, “Tuwan Guru, unu in hinang marayaw tuud subay ku hinangun ha supaya aku karihilan sin kabuhi' salama-lama?”"
Matthew,19,17,"“Mayta' kaw nangasubu kāku' bang unu tuud in marayaw,” in sambung hi Īsa. “Hambuuk-buuk da in puunan sin unu-unu katān marayaw. Bang kaw mabaya' karihilan sin kabuhi' salama-lama agara in katān daakan sin Tuhan.”"
Matthew,19,18,"“Unu in daakan subay agarun ku?” in pangasubu sin tau yaun kan Īsa. In sambung hi Īsa, laung niya, “Amu in manga daakan, ayaw kaw mamunu', ayaw kaw magjina, ayaw kaw manakaw, ayaw kaw magsaksi' sin puting,"
Matthew,19,19,"pag'addati in ina'-ama' mu, kalasahi in manga tau pagkahi mu biya' sin lasa mu ha baran mu.”"
Matthew,19,20,"“Iyaagad ku in katān daakan yan,” in sambung sin tau yaun. “Unu pa baha' in subay hinangun ku?”"
Matthew,19,21,"Laung hi Īsa kaniya, “Bang kaw mabaya' sin matubus tuud in dayaw mu, kadtu kaw dagangan in katān alta' mu ampa mu pagdihilan pa manga miskin in bīhan, ha supaya awn alta' mu didtu ha surga'. Pag'ubus, ampa kaw kari agad kāku'.”"
Matthew,19,22,"Pagdungug sin tau yaun sin bichara hi Īsa simusa tuud siya sabab in siya landu' tuud altaan. Na, sa' siya minīg."
Matthew,19,23,"Sakali namung hi Īsa pa manga mulid niya, laung niya, “Bunnal bunnal da tuud in tau dayahan kahunitan magad ha pamarinta sin Tuhan."
Matthew,19,24,"Na, ini in hibayta' ku kaniyu. Amu in pag'iyanun kaluhayan pa in unta' lumabay dayn ha buli' jawm dayn sin tau dayahan magad ha pamarinta sin Tuhan.”"
Matthew,19,25,"Nainu-inu tuud in manga mulid niya pagdungug nila sin bichara niya. Laung nila, “Na, bang bihādtu, in hāti niya, wayruun tau malappas.”"
Matthew,19,26,"Iyatud hi Īsa in manga mulid niya ampa siya simambung laung niya, “Asal bang ha pikilan sin mānusiya', in biya' ha yan di' tuud marapat mahinang, sagawa' wayruun mahunit ha Tuhan. In unu-unu katān marapat niya mahinang.”"
Matthew,19,27,"Sakali namung hi Pitrus, laung niya, “Na, biya' diin in kami ini? Tiyaykuran namu' na in unu-unu katān ampa kami miyagad kaymu. Unu baha' in hitungbas kāmu'?”"
Matthew,19,28,"Laung hi Īsa kanila, “Baytaan ta kamu sin tuman. Bang dumatung na in waktu maba'gu na in unu-unu katān kahālan ha lawm dunya, iban in aku amu in Anak Mānusiya' lumingkud ha lawm kasawahan magbaya' ha mānusiya' katān iyampa in manga kamu hangpu' tagduwa mulid ku dihilan ku kalagguan. Kamu in manga wakil ku dihilan ku kawasa magbaya' ha hangpu' tagduwa pihak sin bangsa Israil."
Matthew,19,29,"Lāgi' hisiyu-siyu in atas mamīn sin pamāy-bāy niya, atawa sin manga taymanghud niya usug-babai, atawa sin ina'-ama' niya, atawa sin manga anak niya, atawa sin manga lupa' niya sabab-karna' sin pag'agad niya kāku', na lipat manglipat in hitungbas kaniya sin Tuhan iban karihilan siya kabuhi' salama-lama."
Matthew,19,30,"Malayngkan in manga tau amu in ha unahan bihaun, ha adlaw mahuli sila in ha ulihan, ampa in manga tau amu in ha ulihan bihaun, ha adlaw mahuli sila in ha unahan.”"
Matthew,20,1,“Karna' in hantang sin pamarinta sin Tuhan hikadalil ta pa kahālan sin pagdā sin hambuuk tau ha manga tau maghihinang kaniya. Biya' ha ini in hantang niya. Hambuuk adlaw in tau tagdapu sin kabbun miyanaw subu-subu pa nanglawag tau maghinang ha kabbun niya.
Matthew,20,2,"Na, nakapagsulut mayan siya iban sin manga maghihinang, sin gadjihan niya sila biya' sin pagkabiyaksahan hipaggadji kanila ha lawm hangka-adlaw, piyakadtu niya na sila piyapaghinang pa kabbun niya."
Matthew,20,3,"“Pag'ubus, pag'abut lisag siyam miyadtu siya pa tabu'. Sakali nākita' siya manga tau didtu ha tabu' nagtitindug wayruun hīhinang."
Matthew,20,4,"Laung niya ha manga tau ini, ‘Kadtu kamu isab paghinang pa kabbun ku. Gadjihan ta kamu ha ganta' tūp higadji kaniyu.’"
Matthew,20,5,"Na, miyadtu na in manga tau naghinang pa kabbun. “Sakali pag'abut ugtu suga nanglawag na isab siya tau maghinang ha kabbun niya. Biya' da isab hādtu in hīnang niya pag'abut lisag tū sin mahapun."
Matthew,20,6,"Pagga masuuk na lisag lima sin mahapun, nagbalik siya pa tabu'. Awn kīta' niya manga tau nagtitindug wayruun hīhinang. Laung niya ha manga tau ini, ‘Mayta' kamu yan magtindug sadja duun ha yan tingpus hangka-adlaw wayruun hīhinang niyu?’"
Matthew,20,7,"“‘Sabab wayruun tau kimawa' kāmu' maghinang,’ in sambag sin manga tau kaniya. “‘Na, marayaw na, kadtu kamu pa kabbun ku maghinang,’ laung niya ha manga tau."
Matthew,20,8,"“Manjari narūm mayan biyaytaan sin tagdapu kabbun in kapatas, laung niya, ‘Tawaga naa in manga tau maghihinang ampa mu gadjihi. Gadjihi naa muna in manga tau kiyawa' ku naghinang ha ulihan, ubus ampa in manga kiyawa' ku nakauna.’"
Matthew,20,9,"“Na, in manga tau amu in timagna' naghinang lisag lima sin mahapun giyadjihan sila tungud sin hinang hangka-adlaw."
Matthew,20,10,"Na, in pangannal sin manga tau amu in nakawa' muna naghinang in gadji nila mataas, pasal sila in nakauna naghinang. Sagawa' pagtabuk nila sin gadji nila, sibu' da iban sin manga tau ha ulihan naghinang."
Matthew,20,11,"Tiyabuk nila in gadji nila, ampa nila piyagdubduban in tau nagkawa' kanila naghinang."
Matthew,20,12,"Laung nila, ‘In manga tau kiyawa' mu naghinang ha ulihan hangka-jām da naghinang, sagawa' in kami tingpus hangka-adlaw naghinang ha pasuan suga. Sagawa' sibu' da in gadji namu' iban sila!’"
Matthew,20,13,"“Laung sin tagdapu sin kabbun ha hangka-tau, laung niya, ‘Kitaa ba bagay, wala' ta sa kamu iyakkalan. Piyagsulutan natu' sin gadjihan ta kamu tungud sin hinang hangka-adlaw."
Matthew,20,14,"Na, kawaa niyu in gadji niyu, ampa kamu uwi' na. Kabayaan ku piyagsibu' in gadji niyu iban sin manga tau kiyawa' ku naghinang ha ulihan."
Matthew,20,15,"Mayta', asubuhun ta kamu, wayruun ka kapatut ku magbaya' sin pilak ku? Atawa nangabughu' kamu pasal piyagmarayaw ku ha tau in pilak ku?’”"
Matthew,20,16,"Na, mahuli dayn duun, laung hi Īsa, “Hangkan hisiyu-siyu in ha ulihan, ha adlaw mahuli amu in makapaunahan, ampa in ha unahan, ha adlaw mahuli amu in makapaulihan.”"
Matthew,20,17,"Manjari sūng mayan hinda Īsa tumukad pa Awrusalam, diyā hi Īsa in manga hangpu' tagduwa mulid niya kimandī dayn ha manga kaibanan tau, ampa niya sila biyaytaan."
Matthew,20,18,"Laung niya, “Kitaa niyu ba, in kitaniyu ini tudju madtu pa Awrusalam. Didtu aku, amu in Anak Mānusiya', hiungsud pa lawm lima sin manga nakura' kaimaman iban guru sin sara' agama. Laung nila subay kamatay in hukuman hibutang kāku'."
Matthew,20,19,"Pag'ubus ampa nila aku hiungsud pa lawm lima sin manga tau bukun Yahudi amu in namamarinta sin hula'. Na, pagliki'-likian aku sin manga tau yan iban lapdusan nila aku sin lulubak. Pag'ubus ampa nila aku hilansang pa usuk pagpatayan tau. Sumagawa', pag'abut hikatū sin adlaw dayn ha kamatay kāku', mabuhi' da aku magbalik.”"
Matthew,20,20,"Na, sakali in asawa hi Sibidi miyawn iban sin duwa anak niya simujud pa alupan hi Īsa sabab awn pangayuun niya kan Īsa."
Matthew,20,21,"“Unu in pangayuun mu?” laung hi Īsa kaniya. Simambung siya, laung niya, “Bang dumatung na in waktu, ikaw na in lumingkud mamarinta ha manga mānusiya', dihili kalagguan in duwa anak ku ini. Janjii aku sin palingkurun mu sila ha dapit pa tuu iban lawa mu.”"
Matthew,20,22,"“Di' mu kaingatan tuud bang unu in piyangayu' mu yan,” in sambag hi Īsa. “Ha pikil niyu, makasandal kamu minum sin luun sin sawan amu in subay inumun ku?” laung hi Īsa kanila. “Huun, makasandal kami,” in sambag nila."
Matthew,20,23,"“Na, tantu minum kamu sin luun sin sawan amu in inumun ku,” laung hi Īsa kanila, “sagawa' wayruun kapatut ku magpī' bang hisiyu in lumingkud ha dapit pa tuu iban lawa ku, sabab in manga yan tiyatagama sin Tuhan, Ama' ku amu in magbaya' dumihil ha manga kiyasukuan niya.”"
Matthew,20,24,"Pagdungug sin kaibanan hangpu' mulid hi Īsa sin piyangayu' sin asawa hi Sibidi, diyugalan sila ha duwa magtaymanghud."
Matthew,20,25,"Na hangkan tiyawag sila katān hi Īsa pakawnun kaniya, ampa siya namung, laung niya, “Kaingatan niyu in addat sin manga tau bangsa dugaing namamarinta dī ha dunya matagi sila magkawasa ha manga tau iban in manga tau mataas in kawasa amuna magbaya'-baya' sin hinangun nila ha manga tau."
Matthew,20,26,"Sagawa' in kamu dugaing in hinang niyu dayn kanila. Bang awn dayn kaniyu in mabaya' tumaas, na subay siya maghulas-sangsa' ha kaibanan niya."
Matthew,20,27,"Iban bang awn dī kaniyu in mabaya' tumaas tuud dayn ha katān, na subay siya magtag'īpun ha manga pagkahi niya."
